BatchNumber,TrayNumber,FlyID,LineNumber,Sex,n_Week1Day1,rBias_Week1Day1,n_Week1Day2,rBias_Week1Day2,n_Week1Day3,rBias_Week1Day3,n_Week2Day1,rBias_Week2Day1,n_Week2Day2,rBias_Week2Day2,n_Week2Day3,rBias_Week2Day3,n_Week3Day1,rBias_Week3Day1,n_Week3Day2,rBias_Week3Day2,n_Week3Day3,rBias_Week3Day3
2,3,92,535,0,33,0.53125,312,0.495176848874598,180,0.502793296089385,576,0.370434782608696,228,0.484581497797357,NaN,NaN,448,0.395973154362416,-1,NaN,-1,NaN
2,3,93,535,0,249,0.516129032258065,868,0.554786620530565,306,0.547540983606557,462,0.494577006507592,444,0.519187358916479,NaN,NaN,468,0.398286937901499,533,0.516917293233083,544,0.390423572744015
2,3,94,535,0,21,0.6,417,0.423076923076923,403,0.604477611940298,516,0.561165048543689,411,0.568292682926829,NaN,NaN,223,0.567567567567568,-1,NaN,-1,NaN
2,3,95,535,0,171,0.541176470588235,-1,NaN,-1,NaN,4,0,-1,NaN,NaN,NaN,-1,NaN,-1,NaN,-1,NaN
2,3,96,535,0,7,0.5,96,0.684210526315789,389,0.600515463917526,400,0.609022556390977,271,0.525925925925926,NaN,NaN,215,0.546728971962617,244,0.534979423868313,325,0.62037037037037
2,4,1,796,0,536,0.442990654205607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,2,796,0,514,0.549707602339181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,3,796,0,1185,0.643581081081081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,4,796,0,17,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,5,796,0,476,0.362105263157895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,6,796,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,7,796,0,917,0.358078602620087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,8,796,0,303,0.311258278145695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,9,796,0,379,0.365079365079365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,10,796,0,672,0.517138599105812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,11,796,0,304,0.920792079207921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,12,796,0,14,0.538461538461538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,13,796,0,386,0.467532467532468,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,14,796,0,82,0.691358024691358,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,15,796,0,874,0.368843069873998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,16,796,0,915,0.525164113785558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,17,796,0,743,0.450134770889488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,18,796,0,1009,0.600198412698413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,19,796,0,819,0.649144254278729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,20,796,0,796,0.462893081761006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,21,796,0,836,0.578443113772455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,22,796,0,195,0.448453608247423,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,23,796,0,1013,0.621541501976285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,24,796,0,986,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,25,796,0,218,0.52073732718894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,26,796,0,905,0.63716814159292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,27,796,0,729,0.644230769230769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,28,796,0,597,0.823825503355705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,29,796,0,961,0.517708333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,30,796,0,1332,0.654395191585274,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,31,796,0,425,0.405660377358491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,32,796,0,835,0.310551558752998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,33,796,0,326,0.538461538461538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,34,796,0,432,0.607888631090487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,35,796,0,394,0.353689567430025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,36,796,0,782,0.363636363636364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,37,796,0,676,0.721481481481482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,38,796,0,447,0.560538116591928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,39,796,0,587,0.505119453924915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,40,796,0,855,0.30327868852459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,41,796,0,607,0.503300330033003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,42,796,0,144,0.391608391608392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,43,796,0,23,0.636363636363636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,44,796,0,1247,0.609149277688603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,45,796,0,705,0.438920454545455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,46,796,0,446,0.608988764044944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,47,796,0,635,0.465299684542587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,48,796,0,781,0.402564102564103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,49,426,0,656,0.438167938931298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,50,426,0,687,0.534985422740525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,51,426,0,595,0.454545454545455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,52,426,0,546,0.61651376146789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,53,426,0,265,0.492424242424242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,54,426,0,584,0.492281303602058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,55,426,0,567,0.49469964664311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,56,426,0,565,0.48936170212766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,57,426,0,496,0.345454545454545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,58,426,0,590,0.522920203735144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,59,426,0,457,0.337719298245614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,60,426,0,609,0.398026315789474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,61,426,0,372,0.442048517520216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,62,426,0,414,0.639225181598063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,63,426,0,241,0.5875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,64,426,0,636,0.462992125984252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,65,426,0,364,0.358126721763085,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,66,426,0,268,0.539325842696629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,67,426,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,68,426,0,711,0.529577464788732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,69,426,0,666,0.566917293233083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,70,426,0,788,0.538754764930114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,71,426,0,653,0.45398773006135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,72,426,0,598,0.465661641541039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,73,426,0,424,0.42789598108747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,74,426,0,613,0.59640522875817,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,75,426,0,473,0.415254237288136,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,76,426,0,106,0.619047619047619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,77,426,0,467,0.444206008583691,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,78,426,0,287,0.391608391608392,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,79,426,0,171,0.652941176470588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,80,426,0,20,0.421052631578947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,81,426,0,700,0.486409155937053,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,82,426,0,320,0.473354231974922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,83,426,0,189,0.409574468085106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,84,426,0,590,0.573853989813243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,85,426,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,86,426,0,1011,0.424752475247525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,87,426,0,24,0.521739130434783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,88,426,0,385,0.338541666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,89,426,0,159,0.348101265822785,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,90,426,0,469,0.457264957264957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,91,426,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,92,426,0,325,0.490740740740741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,93,426,0,132,0.603053435114504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,94,426,0,416,0.455421686746988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,95,426,0,17,0.5625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,4,96,426,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3,1,1,426,0,49,0.291666666666667,942,0.526036131774708,185,0.576086956521739,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,2,426,0,21,0.45,706,0.418439716312057,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,3,426,0,37,0.555555555555556,199,0.439393939393939,19,0.333333333333333,276,0.585454545454545,271,0.474074074074074,0,NaN,202,0.532338308457711,235,0.534188034188034,-1,NaN
3,1,4,426,0,48,0.659574468085106,364,0.49862258953168,7,0.333333333333333,1033,0.520348837209302,605,0.551324503311258,34,0.515151515151515,628,0.454545454545455,-1,NaN,-1,NaN
3,1,5,426,0,95,0.531914893617021,892,0.438832772166106,-1,NaN,0,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,6,426,0,36,0.542857142857143,411,0.568292682926829,-1,NaN,0,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,7,426,0,93,0.706521739130435,858,0.458576429404901,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,8,426,0,33,0.4375,693,0.513005780346821,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,9,426,0,37,0.305555555555556,884,0.471121177802944,10,0.555555555555556,0,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,10,426,0,46,0.6,486,0.521649484536083,0,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,11,426,0,69,0.602941176470588,702,0.617689015691869,69,0.470588235294118,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,12,426,0,77,0.342105263157895,575,0.576655052264808,688,0.461426491994178,716,0.53986013986014,0,NaN,0,NaN,674,0.595839524517088,879,0.46127562642369,-1,NaN
3,1,13,426,0,20,0.526315789473684,729,0.559065934065934,588,0.601362862010221,899,0.407572383073497,707,0.660056657223796,942,0.433581296493092,945,0.418432203389831,-1,NaN,-1,NaN
3,1,14,426,0,78,0.545454545454545,153,0.5,557,0.282374100719424,794,0.327868852459016,1093,0.394688644688645,984,0.41912512716175,848,0.375442739079103,1044,0.493767976989454,1122,0.510258697591436
3,1,15,426,0,48,0.191489361702128,481,0.477083333333333,-1,NaN,-1,NaN,2,0,0,NaN,-1,NaN,-1,NaN,0,NaN
3,1,16,426,0,130,0.511627906976744,417,0.574519230769231,11,0.6,-1,NaN,14,0.538461538461538,4,0.333333333333333,-1,NaN,-1,NaN,-1,NaN
3,1,17,426,0,263,0.683206106870229,835,0.44484412470024,750,0.56475300400534,988,0.439716312056738,983,0.394093686354379,474,0.575052854122622,908,0.546857772877618,738,0.563093622795115,1133,0.399293286219081
3,1,18,426,0,46,0.466666666666667,690,0.622641509433962,158,0.388535031847134,660,0.5948406676783,760,0.490118577075099,686,0.417518248175182,586,0.685470085470085,-1,NaN,5,0.25
3,1,19,426,0,140,0.589928057553957,499,0.443775100401606,554,0.50994575045208,634,0.25434439178515,428,0.252927400468384,529,0.253787878787879,454,0.260485651214128,542,0.365988909426987,629,0.264331210191083
3,1,20,426,0,289,0.361111111111111,1079,0.49721706864564,821,0.51219512195122,807,0.452853598014888,923,0.443600867678959,931,0.370967741935484,826,0.317575757575758,712,0.481012658227848,758,0.322324966974901
3,1,21,426,0,32,0.483870967741935,180,0.614525139664804,52,0.607843137254902,860,0.592549476135041,580,0.411053540587219,514,0.399610136452242,556,0.257657657657658,-1,NaN,15,0.5
3,1,22,426,0,7,0.666666666666667,1163,0.493115318416523,25,0.666666666666667,933,0.510729613733906,954,0.439664218258132,780,0.530166880616175,966,0.632124352331606,641,0.6265625,1098,0.351868732907931
3,1,23,426,0,15,0.357142857142857,464,0.561555075593952,35,0.147058823529412,389,0.481958762886598,868,0.644752018454441,773,0.55440414507772,533,0.347744360902256,-1,NaN,3,0.5
3,1,24,426,0,50,0.428571428571429,753,0.517287234042553,314,0.763578274760383,278,0.823104693140794,509,0.580708661417323,438,0.707093821510298,340,0.640117994100295,-1,NaN,-1,NaN
3,1,25,426,0,39,0.421052631578947,953,0.545168067226891,440,0.599088838268793,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,26,426,0,151,0.313333333333333,1002,0.515484515484515,239,0.273109243697479,904,0.539313399778516,917,0.672489082969432,790,0.673003802281369,463,0.683982683982684,927,0.899568034557235,789,0.874365482233503
3,1,27,426,0,23,0.409090909090909,1058,0.461684011352886,656,0.586259541984733,955,0.583857442348008,753,0.55718085106383,642,0.570982839313573,-1,NaN,-1,NaN,0,NaN
3,1,28,426,0,0,NaN,256,0.356862745098039,238,0.375527426160338,-1,NaN,0,NaN,1,NaN,-1,NaN,-1,NaN,1,NaN
3,1,29,426,0,31,0.633333333333333,488,0.51129363449692,449,0.660714285714286,744,0.580080753701211,727,0.641873278236915,681,0.605882352941176,842,0.651605231866825,836,0.576047904191617,996,0.608040201005025
3,1,30,426,0,14,0.461538461538462,311,0.280645161290323,250,0.273092369477912,748,0.321285140562249,492,0.425661914460285,448,0.530201342281879,745,0.490591397849462,393,0.198979591836735,851,0.337647058823529
3,1,31,426,0,225,0.674107142857143,707,0.491501416430595,823,0.502433090024331,906,0.379005524861878,750,0.277703604806409,925,0.451298701298701,885,0.597285067873303,1073,0.55410447761194,1207,0.582918739635158
3,1,32,426,0,8,0.142857142857143,505,0.571428571428571,2,1,838,0.586618876941458,933,0.640557939914163,788,0.523506988564168,-1,NaN,-1,NaN,33,0.53125
3,1,33,426,0,11,0.6,607,0.323432343234323,135,0.514925373134328,543,0.461254612546125,735,0.403269754768392,661,0.2,522,0.702495201535509,-1,NaN,7,0.333333333333333
3,1,34,426,0,234,0.472103004291845,636,0.373228346456693,410,0.52078239608802,662,0.524962178517398,478,0.538784067085954,641,0.54375,569,0.420774647887324,-1,NaN,2,0
3,1,35,426,0,28,0.333333333333333,387,0.437823834196891,11,0.6,661,0.515151515151515,336,0.519402985074627,426,0.482352941176471,383,0.507853403141361,598,0.398659966499162,560,0.504472271914132
3,1,36,426,0,32,0.741935483870968,271,0.777777777777778,634,0.699842022116904,807,0.638957816377171,861,0.743023255813953,921,0.660869565217391,1054,0.618233618233618,751,0.656,1046,0.499521531100478
3,1,37,426,0,33,0.5625,645,0.430124223602484,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN,-1,NaN
3,1,38,426,0,432,0.556844547563805,692,0.652677279305355,234,0.48068669527897,705,0.569602272727273,645,0.59472049689441,635,0.627760252365931,700,0.450643776824034,-1,NaN,-1,NaN
3,1,39,426,0,172,0.514619883040936,840,0.32896305125149,-1,NaN,-1,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN,2,0
3,1,40,426,0,97,0.322916666666667,1024,0.457478005865103,708,0.446958981612447,678,0.530280649926145,622,0.552334943639291,615,0.5,492,0.462321792260692,281,0.2,546,0.820183486238532
3,1,41,426,0,42,0.658536585365854,408,0.542997542997543,438,0.521739130434783,562,0.74331550802139,606,0.730578512396694,525,0.675572519083969,299,0.714765100671141,430,0.671328671328671,475,0.508438818565401
3,1,42,426,0,96,0.273684210526316,559,0.397849462365591,1019,0.37524557956778,817,0.464460784313726,718,0.456066945606695,768,0.492829204693611,709,0.331920903954802,-1,NaN,8,0.428571428571429
3,1,43,426,0,20,0.842105263157895,384,0.289817232375979,63,0.354838709677419,0,NaN,-1,NaN,1,NaN,-1,NaN,-1,NaN,8,0.428571428571429
3,1,44,426,0,37,0.361111111111111,591,0.532203389830509,752,0.647137150466045,587,0.692832764505119,670,0.488789237668161,650,0.550077041602465,578,0.675909878682842,377,0.513297872340426,558,0.675044883303411
3,1,45,426,0,201,0.77,449,0.589285714285714,272,0.616236162361624,645,0.605590062111801,743,0.5,873,0.506880733944954,-1,NaN,-1,NaN,22,0.523809523809524
3,1,46,426,0,27,0.653846153846154,473,0.461864406779661,123,0.581967213114754,715,0.507002801120448,846,0.526627218934911,780,0.518613607188703,830,0.571773220747889,464,0.490280777537797,604,0.530679933665008
3,1,47,426,0,22,0.714285714285714,297,0.557432432432432,15,0.428571428571429,-1,NaN,-1,NaN,0,NaN,-1,NaN,-1,NaN,2,1
3,1,48,426,0,19,0.222222222222222,82,0.419753086419753,115,0.491228070175439,532,0.338983050847458,797,0.366834170854271,774,0.309184993531695,657,0.405487804878049,817,0.354166666666667,690,0.197387518142235
3,1,49,426,0,606,0.733884297520661,682,0.493392070484582,518,0.688588007736944,668,0.430284857571214,453,0.575221238938053,430,0.634032634032634,695,0.593659942363112,588,0.507666098807496,601,0.506666666666667
3,1,50,426,0,778,0.55984555984556,490,0.572597137014315,348,0.662824207492795,876,0.603428571428571,715,0.521008403361345,716,0.587412587412587,697,0.547413793103448,236,0.621276595744681,706,0.541843971631206
3,1,51,426,0,550,0.530054644808743,350,0.504297994269341,295,0.401360544217687,688,0.526928675400291,572,0.537653239929948,528,0.497153700189753,672,0.409836065573771,838,0.464755077658303,792,0.407079646017699
3,1,52,426,0,655,0.441896024464832,552,0.475499092558984,952,0.494216614090431,1230,0.566314076484947,540,0.576994434137291,700,0.545064377682403,819,0.458435207823961,883,0.476190476190476,680,0.443298969072165
3,1,53,426,0,916,0.554098360655738,742,0.657219973009447,669,0.675149700598802,786,0.538853503184713,441,0.6,752,0.685752330226365,-1,NaN,-1,NaN,13,0.416666666666667
3,1,54,426,0,596,0.605042016806723,414,0.552058111380145,371,0.648648648648649,382,0.498687664041995,202,0.477611940298507,241,0.5375,702,0.449358059914408,467,0.339055793991416,435,0.552995391705069
3,1,55,426,0,457,0.423245614035088,395,0.555837563451777,385,0.463541666666667,682,0.609397944199706,182,0.43646408839779,594,0.569983136593592,413,0.502427184466019,453,0.530973451327434,546,0.434862385321101
3,1,56,426,0,672,0.357675111773472,466,0.421505376344086,146,0.282758620689655,696,0.38705035971223,487,0.45679012345679,747,0.435656836461126,1088,0.465501379944802,1051,0.442857142857143,986,0.430456852791878
3,1,57,426,0,962,0.517169614984391,859,0.506993006993007,963,0.446985446985447,568,0.499118165784832,213,0.433962264150943,666,0.437593984962406,596,0.564705882352941,586,0.569230769230769,3,1
3,1,58,426,0,289,0.5625,526,0.548571428571429,153,0.625,521,0.742307692307692,395,0.469543147208122,287,0.555944055944056,317,0.740506329113924,-1,NaN,0,NaN
